DRAMP35940|len17	DRAMP35939|len18
DRAMP35941|len30	DRAMP35941|len30
DRAMP35942|len20	DRAMP35942|len20
DRAMP35946|len19	DRAMP35946|len19
DRAMP35946|len19	DRAMP35944|len19
DRAMP35946|len19	DRAMP35945|len19
DRAMP35947|len10	DRAMP35947|len10
DRAMP35949|len19	DRAMP35949|len19
DRAMP35950|len26	DRAMP35950|len26
DRAMP35953|len26	DRAMP35953|len26
DRAMP35955|len8	DRAMP35955|len8
DRAMP35956|len10	DRAMP35956|len10
DRAMP35965|len6	DRAMP35965|len6
DRAMP02291|len33	DRAMP02291|len33
DRAMP02291|len33	DRAMP01521|len33
DRAMP02293|len33	DRAMP02293|len33
DRAMP02293|len33	DRAMP01520|len33
DRAMP02293|len33	DRAMP02292|len33
DRAMP02300|len26	DRAMP02300|len26
DRAMP02306|len16	DRAMP02306|len16
DRAMP02307|len19	DRAMP02307|len19
DRAMP02321|len25	DRAMP02321|len25
DRAMP02321|len25	DRAMP02380|len26
DRAMP02324|len30	DRAMP02324|len30
DRAMP02336|len69	DRAMP02336|len69
DRAMP02347|len24	DRAMP02347|len24
DRAMP02348|len20	DRAMP02348|len20
DRAMP02349|len26	DRAMP02349|len26
DRAMP02351|len19	DRAMP02351|len19
DRAMP02352|len19	DRAMP02352|len19
DRAMP02352|len19	DRAMP02365|len23
DRAMP02354|len19	DRAMP02354|len19
DRAMP02358|len25	DRAMP02358|len25
DRAMP02358|len25	DRAMP02350|len25
DRAMP02358|len25	DRAMP02359|len25
DRAMP02358|len25	DRAMP33481|len25
DRAMP02358|len25	DRAMP35742|len25
DRAMP02358|len25	DRAMP33480|len25
DRAMP02358|len25	DRAMP33479|len25
DRAMP02358|len25	DRAMP33482|len25
DRAMP02358|len25	DRAMP33483|len25
DRAMP02358|len25	DRAMP35744|len25
DRAMP02362|len23	DRAMP02362|len23
DRAMP02363|len26	DRAMP02363|len26
DRAMP02364|len21	DRAMP02364|len21
DRAMP02366|len18	DRAMP02366|len18
DRAMP02367|len24	DRAMP02367|len24
DRAMP02367|len24	DRAMP02316|len25
DRAMP02367|len24	DRAMP02315|len25
DRAMP02367|len24	DRAMP02357|len24
DRAMP02367|len24	DRAMP02356|len25
DRAMP02368|len26	DRAMP02368|len26
DRAMP02376|len25	DRAMP02376|len25
DRAMP02378|len28	DRAMP02378|len28
DRAMP02379|len12	DRAMP02379|len12
DRAMP02379|len12	DRAMP02318|len13
DRAMP18375|len51	DRAMP18375|len51
DRAMP18375|len51	DRAMP02614|len51
DRAMP18375|len51	DRAMP02716|len51
DRAMP18375|len51	DRAMP02731|len51
DRAMP18375|len51	DRAMP03377|len51
DRAMP18375|len51	DRAMP03431|len51
DRAMP18373|len33	DRAMP18373|len33
DRAMP18373|len33	DRAMP03370|len41
DRAMP18373|len33	DRAMP03426|len41
DRAMP18373|len33	DRAMP03369|len41
DRAMP18373|len33	DRAMP03427|len41
DRAMP18373|len33	DRAMP03598|len41
DRAMP18373|len33	DRAMP03931|len39
DRAMP18373|len33	DRAMP02630|len41
DRAMP18373|len33	DRAMP02647|len36
DRAMP18373|len33	DRAMP02672|len41
DRAMP18373|len33	DRAMP02976|len41
DRAMP18373|len33	DRAMP04670|len42
DRAMP18373|len33	DRAMP02977|len37
DRAMP18373|len33	DRAMP03368|len41
DRAMP18374|len45	DRAMP18374|len45
DRAMP18374|len45	DRAMP02676|len45
DRAMP18374|len45	DRAMP02715|len45
DRAMP18374|len45	DRAMP02732|len45
DRAMP02386|len19	DRAMP02386|len19
DRAMP02390|len14	DRAMP02390|len14
DRAMP02391|len38	DRAMP02391|len38
DRAMP02395|len40	DRAMP02395|len40
DRAMP02397|len11	DRAMP02397|len11
DRAMP02402|len21	DRAMP02402|len21
DRAMP02403|len25	DRAMP02403|len25
DRAMP02409|len34	DRAMP02409|len34
DRAMP02410|len62	DRAMP02410|len62
DRAMP02410|len62	DRAMP02434|len59
DRAMP02410|len62	DRAMP04482|len67
DRAMP02411|len53	DRAMP02411|len53
DRAMP02411|len53	DRAMP18431|len53
DRAMP02422|len24	DRAMP02422|len24
DRAMP02422|len24	DRAMP02421|len26
DRAMP02425|len32	DRAMP02425|len32
DRAMP02429|len65	DRAMP02429|len65
DRAMP02430|len23	DRAMP02430|len23
DRAMP02430|len23	DRAMP33710|len23
DRAMP02430|len23	DRAMP33711|len20
DRAMP02432|len46	DRAMP02432|len46
DRAMP02433|len90	DRAMP02433|len90
DRAMP02439|len38	DRAMP02439|len38
DRAMP02445|len11	DRAMP02445|len11
DRAMP02446|len12	DRAMP02446|len12
DRAMP02449|len8	DRAMP02449|len8
DRAMP02456|len26	DRAMP02456|len26
DRAMP02470|len12	DRAMP02470|len12
DRAMP02470|len12	DRAMP18301|len13
DRAMP02474|len15	DRAMP02474|len15
DRAMP02478|len31	DRAMP02478|len31
DRAMP02522|len19	DRAMP02522|len19
DRAMP18370|len13	DRAMP18370|len13
DRAMP18371|len9	DRAMP18371|len9
DRAMP02584|len47	DRAMP02584|len47
DRAMP02584|len47	DRAMP02591|len47
DRAMP02584|len47	DRAMP02585|len47
DRAMP02603|len37	DRAMP02603|len37
DRAMP02650|len53	DRAMP02650|len53
DRAMP02740|len40	DRAMP02740|len40
DRAMP02768|len56	DRAMP02768|len56
DRAMP01295|len36	DRAMP01295|len36
DRAMP18399|len18	DRAMP18399|len18
DRAMP01298|len12	DRAMP01298|len12
DRAMP01299|len14	DRAMP01299|len14
DRAMP01300|len12	DRAMP01300|len12
DRAMP01315|len19	DRAMP01315|len19
DRAMP01315|len19	DRAMP01302|len19
DRAMP01315|len19	DRAMP01313|len19
DRAMP01315|len19	DRAMP01305|len20
DRAMP01315|len19	DRAMP01301|len19
DRAMP01315|len19	DRAMP01306|len19
DRAMP01315|len19	DRAMP01281|len19
DRAMP01315|len19	DRAMP01282|len19
DRAMP01315|len19	DRAMP01283|len19
DRAMP01315|len19	DRAMP01284|len19
DRAMP01315|len19	DRAMP01285|len19
DRAMP01315|len19	DRAMP01286|len19
DRAMP01315|len19	DRAMP01287|len19
DRAMP01315|len19	DRAMP01304|len17
DRAMP01315|len19	DRAMP01307|len19
DRAMP01315|len19	DRAMP01308|len19
DRAMP01315|len19	DRAMP01317|len19
DRAMP01318|len12	DRAMP01318|len12
DRAMP01321|len57	DRAMP01321|len57
DRAMP01321|len57	DRAMP01323|len64
DRAMP01321|len57	DRAMP01326|len64
DRAMP01321|len57	DRAMP01328|len61
DRAMP01321|len57	DRAMP01324|len64
DRAMP01321|len57	DRAMP01325|len64
DRAMP01321|len57	DRAMP01327|len61
DRAMP01321|len57	DRAMP01757|len65
DRAMP01321|len57	DRAMP01756|len63
DRAMP01333|len66	DRAMP01333|len66
DRAMP01333|len66	DRAMP01330|len66
DRAMP01333|len66	DRAMP01331|len66
DRAMP01333|len66	DRAMP01242|len71
DRAMP01333|len66	DRAMP01243|len71
DRAMP01333|len66	DRAMP01329|len61
DRAMP01333|len66	DRAMP01537|len66
DRAMP01337|len18	DRAMP01337|len18
DRAMP01337|len18	DRAMP01336|len18
DRAMP01340|len14	DRAMP01340|len14
DRAMP01340|len14	DRAMP01389|len14
DRAMP01344|len13	DRAMP01344|len13
DRAMP01388|len14	DRAMP01388|len14
DRAMP01363|len24	DRAMP01363|len24
DRAMP01366|len21	DRAMP01366|len21
DRAMP01366|len21	DRAMP01367|len21
DRAMP01366|len21	DRAMP01365|len23
DRAMP01366|len21	DRAMP01364|len21
DRAMP01366|len21	DRAMP20792|len22
DRAMP01369|len26	DRAMP01369|len26
DRAMP01379|len30	DRAMP01379|len30
DRAMP01382|len23	DRAMP01382|len23
DRAMP01406|len20	DRAMP01406|len20
DRAMP01406|len20	DRAMP01385|len20
DRAMP01408|len63	DRAMP01408|len63
DRAMP01408|len63	DRAMP01407|len63
DRAMP01408|len63	DRAMP01332|len63
DRAMP01408|len63	DRAMP02200|len74
DRAMP01408|len63	DRAMP04409|len63
DRAMP18317|len31	DRAMP18317|len31
DRAMP01446|len58	DRAMP01446|len58
DRAMP01451|len37	DRAMP01451|len37
DRAMP01451|len37	DRAMP01187|len45
DRAMP01451|len37	DRAMP01322|len45
DRAMP01451|len37	DRAMP02297|len45
DRAMP01451|len37	DRAMP02298|len45
DRAMP01451|len37	DRAMP02299|len44
DRAMP18316|len31	DRAMP18316|len31
DRAMP18315|len30	DRAMP18315|len30
DRAMP01463|len46	DRAMP01463|len46
DRAMP01463|len46	DRAMP01479|len46
DRAMP01463|len46	DRAMP01461|len46
DRAMP01463|len46	DRAMP01452|len47
DRAMP01463|len46	DRAMP01457|len46
DRAMP01463|len46	DRAMP01472|len46
DRAMP01463|len46	DRAMP01474|len46
DRAMP01463|len46	DRAMP01477|len46
DRAMP01463|len46	DRAMP01482|len46
DRAMP01463|len46	DRAMP01483|len46
DRAMP01463|len46	DRAMP01486|len46
DRAMP01463|len46	DRAMP01491|len46
DRAMP01463|len46	DRAMP01493|len46
DRAMP01463|len46	DRAMP01494|len46
DRAMP01463|len46	DRAMP01495|len46
DRAMP01463|len46	DRAMP01496|len46
DRAMP01463|len46	DRAMP01497|len46
DRAMP01463|len46	DRAMP01499|len46
DRAMP01463|len46	DRAMP01501|len46
DRAMP01463|len46	DRAMP01502|len46
DRAMP01463|len46	DRAMP01503|len46
DRAMP01463|len46	DRAMP01513|len46
DRAMP01463|len46	DRAMP18196|len46
DRAMP01463|len46	DRAMP01465|len46
DRAMP01463|len46	DRAMP01488|len45
DRAMP01463|len46	DRAMP01500|len42
DRAMP01463|len46	DRAMP01514|len46
DRAMP01463|len46	DRAMP01464|len46
DRAMP01463|len46	DRAMP01471|len46
DRAMP01463|len46	DRAMP01475|len46
DRAMP18314|len31	DRAMP18314|len31
DRAMP18313|len22	DRAMP18313|len22
DRAMP01512|len20	DRAMP01512|len20
DRAMP18312|len99	DRAMP18312|len99
DRAMP01744|len13	DRAMP01744|len13
DRAMP01744|len13	DRAMP01730|len13
DRAMP01523|len19	DRAMP01523|len19
DRAMP01527|len21	DRAMP01527|len21
DRAMP01530|len21	DRAMP01530|len21
DRAMP01530|len21	DRAMP01528|len21
DRAMP01530|len21	DRAMP01531|len25
DRAMP01530|len21	DRAMP01529|len21
DRAMP01530|len21	DRAMP01532|len21
DRAMP01530|len21	DRAMP01895|len22
DRAMP01534|len19	DRAMP01534|len19
DRAMP01534|len19	DRAMP01533|len19
DRAMP01535|len17	DRAMP01535|len17
DRAMP01536|len12	DRAMP01536|len12
DRAMP01538|len19	DRAMP01538|len19
DRAMP01538|len19	DRAMP01539|len19
DRAMP18140|len16	DRAMP18140|len16
DRAMP18195|len30	DRAMP18195|len30
DRAMP03633|len93	DRAMP03633|len93
DRAMP03633|len93	DRAMP02831|len89
DRAMP03633|len93	DRAMP03327|len88
DRAMP03633|len93	DRAMP03462|len88
DRAMP03636|len31	DRAMP03636|len31
DRAMP03637|len20	DRAMP03637|len20
DRAMP03639|len23	DRAMP03639|len23
DRAMP03640|len24	DRAMP03640|len24
DRAMP03640|len24	DRAMP02613|len30
DRAMP03640|len24	DRAMP03580|len24
DRAMP03640|len24	DRAMP03581|len25
DRAMP03641|len47	DRAMP03641|len47
DRAMP03641|len47	DRAMP02423|len48
DRAMP03648|len40	DRAMP03648|len40
DRAMP03648|len40	DRAMP03642|len39
DRAMP03648|len40	DRAMP03282|len35
DRAMP03648|len40	DRAMP03649|len39
DRAMP03648|len40	DRAMP18711|len33
DRAMP03648|len40	DRAMP03286|len41
DRAMP03650|len36	DRAMP03650|len36
DRAMP03650|len36	DRAMP03285|len36
DRAMP03650|len36	DRAMP03283|len36
DRAMP03651|len38	DRAMP03651|len38
DRAMP03651|len38	DRAMP03185|len38
DRAMP03651|len38	DRAMP03186|len38
DRAMP03652|len38	DRAMP03652|len38
DRAMP03653|len41	DRAMP03653|len41
DRAMP03654|len42	DRAMP03654|len42
DRAMP03656|len41	DRAMP03656|len41
DRAMP03658|len43	DRAMP03658|len43
DRAMP03660|len46	DRAMP03660|len46
DRAMP03661|len66	DRAMP03661|len66
DRAMP03669|len63	DRAMP03669|len63
DRAMP03669|len63	DRAMP03668|len63
DRAMP03669|len63	DRAMP03670|len63
DRAMP03671|len55	DRAMP03671|len55
DRAMP03674|len15	DRAMP03674|len15
DRAMP03689|len15	DRAMP03689|len15
DRAMP03692|len32	DRAMP03692|len32
DRAMP03698|len66	DRAMP03698|len66
DRAMP03698|len66	DRAMP03697|len64
DRAMP03699|len66	DRAMP03699|len66
DRAMP03701|len30	DRAMP03701|len30
DRAMP03705|len16	DRAMP03705|len16
DRAMP03705|len16	DRAMP03703|len16
DRAMP03708|len36	DRAMP03708|len36
DRAMP03709|len72	DRAMP03709|len72
DRAMP03709|len72	DRAMP03710|len72
DRAMP03709|len72	DRAMP03761|len68
DRAMP03711|len53	DRAMP03711|len53
DRAMP03712|len13	DRAMP03712|len13
DRAMP03712|len13	DRAMP03722|len13
DRAMP03712|len13	DRAMP18136|len13
DRAMP03713|len13	DRAMP03713|len13
DRAMP03716|len58	DRAMP03716|len58
DRAMP03725|len13	DRAMP03725|len13
DRAMP03726|len10	DRAMP03726|len10
DRAMP03728|len84	DRAMP03728|len84
DRAMP03733|len15	DRAMP03733|len15
DRAMP03739|len34	DRAMP03739|len34
DRAMP03745|len13	DRAMP03745|len13
DRAMP03756|len13	DRAMP03756|len13
DRAMP03757|len10	DRAMP03757|len10
DRAMP03760|len17	DRAMP03760|len17
DRAMP03760|len17	DRAMP03759|len17
DRAMP03760|len17	DRAMP34761|len17
DRAMP03760|len17	DRAMP03702|len17
DRAMP03760|len17	DRAMP03704|len17
DRAMP03760|len17	DRAMP18418|len17
DRAMP03760|len17	DRAMP03688|len17
DRAMP03760|len17	DRAMP18416|len17
DRAMP03760|len17	DRAMP03687|len17
DRAMP03760|len17	DRAMP20933|len17
DRAMP03762|len50	DRAMP03762|len50
DRAMP03762|len50	DRAMP03749|len50
DRAMP03762|len50	DRAMP03763|len50
DRAMP03762|len50	DRAMP03764|len50
DRAMP03762|len50	DRAMP03765|len50
DRAMP03768|len11	DRAMP03768|len11
DRAMP03768|len11	DRAMP03776|len13
DRAMP03771|len24	DRAMP03771|len24
DRAMP03771|len24	DRAMP03724|len24
DRAMP03772|len10	DRAMP03772|len10
DRAMP03778|len15	DRAMP03778|len15
DRAMP03780|len84	DRAMP03780|len84
DRAMP03780|len84	DRAMP02936|len79
DRAMP03781|len81	DRAMP03781|len81
DRAMP03782|len19	DRAMP03782|len19
DRAMP03783|len49	DRAMP03783|len49
DRAMP03783|len49	DRAMP03788|len51
DRAMP02069|len33	DRAMP02069|len33
DRAMP02069|len33	DRAMP02068|len33
DRAMP02069|len33	DRAMP01373|len33
DRAMP02069|len33	DRAMP01986|len33
DRAMP02069|len33	DRAMP01995|len33
DRAMP02069|len33	DRAMP01996|len33
DRAMP02069|len33	DRAMP02053|len33
DRAMP02069|len33	DRAMP02059|len33
DRAMP02069|len33	DRAMP02060|len33
DRAMP02069|len33	DRAMP02061|len33
DRAMP02069|len33	DRAMP02064|len33
DRAMP02069|len33	DRAMP02070|len33
DRAMP02069|len33	DRAMP02071|len33
DRAMP02069|len33	DRAMP02072|len33
DRAMP02069|len33	DRAMP01405|len33
DRAMP02069|len33	DRAMP01915|len33
DRAMP02069|len33	DRAMP01987|len33
DRAMP02069|len33	DRAMP02010|len33
DRAMP02069|len33	DRAMP02104|len33
DRAMP02069|len33	DRAMP02105|len33
DRAMP02069|len33	DRAMP01444|len33
DRAMP02069|len33	DRAMP01901|len33
DRAMP02069|len33	DRAMP01929|len34
DRAMP02069|len33	DRAMP02065|len33
DRAMP02069|len33	DRAMP01953|len33
DRAMP02069|len33	DRAMP02052|len33
DRAMP02069|len33	DRAMP02294|len37
DRAMP02069|len33	DRAMP03814|len37
DRAMP02069|len33	DRAMP01522|len37
DRAMP18376|len10	DRAMP18376|len10
DRAMP01745|len10	DRAMP01745|len10
DRAMP04238|len8	DRAMP04238|len8
DRAMP02778|len9	DRAMP02778|len9
DRAMP02114|len29	DRAMP02114|len29
DRAMP02125|len18	DRAMP02125|len18
DRAMP02125|len18	DRAMP04218|len19
DRAMP02127|len22	DRAMP02127|len22
DRAMP02128|len13	DRAMP02128|len13
DRAMP02129|len21	DRAMP02129|len21
DRAMP02131|len25	DRAMP02131|len25
DRAMP02131|len25	DRAMP02133|len22
DRAMP02131|len25	DRAMP02140|len25
DRAMP02131|len25	DRAMP20799|len25
DRAMP02136|len18	DRAMP02136|len18
DRAMP02136|len18	DRAMP02137|len18
DRAMP02136|len18	DRAMP29131|len18
DRAMP02136|len18	DRAMP29132|len18
DRAMP02136|len18	DRAMP29133|len18
DRAMP02136|len18	DRAMP29134|len18
DRAMP02136|len18	DRAMP29136|len18
DRAMP02222|len28	DRAMP02222|len28
DRAMP02222|len28	DRAMP01376|len29
DRAMP02222|len28	DRAMP01985|len29
DRAMP02222|len28	DRAMP01238|len36
DRAMP02222|len28	DRAMP03830|len39
DRAMP02222|len28	DRAMP03831|len29
DRAMP02222|len28	DRAMP03832|len29
DRAMP02222|len28	DRAMP03833|len29
DRAMP02222|len28	DRAMP03834|len29
DRAMP02222|len28	DRAMP01547|len31
DRAMP02222|len28	DRAMP01219|len31
DRAMP02222|len28	DRAMP01911|len31
DRAMP02222|len28	DRAMP01236|len31
DRAMP02222|len28	DRAMP01239|len31
DRAMP02222|len28	DRAMP02015|len29
DRAMP02222|len28	DRAMP02014|len29
DRAMP02222|len28	DRAMP02187|len28
DRAMP02222|len28	DRAMP02242|len28
DRAMP02222|len28	DRAMP02188|len28
DRAMP02222|len28	DRAMP02252|len28
DRAMP02222|len28	DRAMP20783|len31
DRAMP02222|len28	DRAMP02220|len28
DRAMP02222|len28	DRAMP02221|len28
DRAMP02222|len28	DRAMP02223|len28
DRAMP02222|len28	DRAMP02224|len28
DRAMP02222|len28	DRAMP02225|len27
DRAMP02222|len28	DRAMP02189|len28
DRAMP02222|len28	DRAMP02257|len27
DRAMP02222|len28	DRAMP21232|len28
DRAMP02222|len28	DRAMP02256|len28
DRAMP02222|len28	DRAMP01232|len29
DRAMP02222|len28	DRAMP02237|len28
DRAMP02222|len28	DRAMP02190|len28
DRAMP02233|len13	DRAMP02233|len13
DRAMP02234|len13	DRAMP02234|len13
DRAMP02235|len13	DRAMP02235|len13
DRAMP02236|len14	DRAMP02236|len14
DRAMP02238|len28	DRAMP02238|len28
DRAMP02239|len25	DRAMP02239|len25
DRAMP02239|len25	DRAMP02246|len25
DRAMP02239|len25	DRAMP02228|len25
DRAMP02239|len25	DRAMP02240|len25
DRAMP01390|len15	DRAMP01390|len15
DRAMP03998|len6	DRAMP03998|len6
DRAMP02269|len24	DRAMP02269|len24
DRAMP02273|len10	DRAMP02273|len10
DRAMP02274|len17	DRAMP02274|len17
DRAMP02274|len17	DRAMP01372|len20
DRAMP02274|len17	DRAMP02275|len17
DRAMP02274|len17	DRAMP02276|len20
DRAMP02274|len17	DRAMP02277|len20
DRAMP02274|len17	DRAMP02278|len20
DRAMP02274|len17	DRAMP02281|len20
DRAMP02274|len17	DRAMP02282|len20
DRAMP02274|len17	DRAMP02283|len19
DRAMP02274|len17	DRAMP01320|len17
DRAMP02274|len17	DRAMP02280|len19
DRAMP02274|len17	DRAMP02279|len19
DRAMP02290|len24	DRAMP02290|len24
DRAMP02290|len24	DRAMP02288|len24
DRAMP02290|len24	DRAMP01885|len24
DRAMP02290|len24	DRAMP02103|len24
DRAMP02290|len24	DRAMP02102|len24
DRAMP03250|len75	DRAMP03250|len75
DRAMP03250|len75	DRAMP03236|len69
DRAMP03250|len75	DRAMP03238|len69
DRAMP03250|len75	DRAMP03239|len69
DRAMP03250|len75	DRAMP03240|len69
DRAMP03250|len75	DRAMP03241|len69
DRAMP03250|len75	DRAMP03242|len69
DRAMP03250|len75	DRAMP03243|len69
DRAMP03250|len75	DRAMP03244|len69
DRAMP03250|len75	DRAMP03245|len69
DRAMP03250|len75	DRAMP03246|len69
DRAMP03250|len75	DRAMP03247|len69
DRAMP03250|len75	DRAMP03248|len71
DRAMP03250|len75	DRAMP03249|len71
DRAMP03250|len75	DRAMP03251|len75
DRAMP03255|len21	DRAMP03255|len21
DRAMP03256|len19	DRAMP03256|len19
DRAMP03257|len8	DRAMP03257|len8
DRAMP03258|len10	DRAMP03258|len10
DRAMP03260|len67	DRAMP03260|len67
DRAMP03260|len67	DRAMP03262|len67
DRAMP03260|len67	DRAMP03265|len67
DRAMP03260|len67	DRAMP03266|len67
DRAMP03260|len67	DRAMP03267|len66
DRAMP03260|len67	DRAMP03269|len66
DRAMP03260|len67	DRAMP03270|len66
DRAMP03260|len67	DRAMP03271|len66
DRAMP03260|len67	DRAMP03273|len66
DRAMP03260|len67	DRAMP03276|len66
DRAMP03260|len67	DRAMP03277|len67
DRAMP18214|len20	DRAMP18214|len20
DRAMP18214|len20	DRAMP18215|len20
DRAMP18213|len10	DRAMP18213|len10
DRAMP18211|len10	DRAMP18211|len10
DRAMP03281|len25	DRAMP03281|len25
DRAMP03284|len20	DRAMP03284|len20
DRAMP03289|len50	DRAMP03289|len50
DRAMP03290|len64	DRAMP03290|len64
DRAMP03292|len35	DRAMP03292|len35
DRAMP03293|len42	DRAMP03293|len42
DRAMP03294|len38	DRAMP03294|len38
DRAMP03295|len72	DRAMP03295|len72
DRAMP03296|len32	DRAMP03296|len32
DRAMP03297|len57	DRAMP03297|len57
DRAMP03298|len32	DRAMP03298|len32
DRAMP03299|len32	DRAMP03299|len32
DRAMP03300|len34	DRAMP03300|len34
DRAMP03301|len29	DRAMP03301|len29
DRAMP03302|len46	DRAMP03302|len46
DRAMP03303|len86	DRAMP03303|len86
DRAMP03305|len59	DRAMP03305|len59
DRAMP03305|len59	DRAMP03304|len60
DRAMP03306|len75	DRAMP03306|len75
DRAMP03306|len75	DRAMP02454|len75
DRAMP03307|len42	DRAMP03307|len42
DRAMP03307|len42	DRAMP03291|len36
DRAMP03307|len42	DRAMP03657|len42
DRAMP03308|len55	DRAMP03308|len55
DRAMP03317|len42	DRAMP03317|len42
DRAMP03319|len77	DRAMP03319|len77
DRAMP03322|len12	DRAMP03322|len12
DRAMP03323|len40	DRAMP03323|len40
DRAMP03324|len41	DRAMP03324|len41
DRAMP03325|len54	DRAMP03325|len54
DRAMP18204|len20	DRAMP18204|len20
DRAMP18205|len18	DRAMP18205|len18
DRAMP03345|len34	DRAMP03345|len34
DRAMP03345|len34	DRAMP03329|len35
DRAMP03345|len34	DRAMP03330|len35
DRAMP03345|len34	DRAMP03331|len35
DRAMP03345|len34	DRAMP03334|len33
DRAMP03345|len34	DRAMP03335|len35
DRAMP03345|len34	DRAMP03336|len35
DRAMP03345|len34	DRAMP03337|len35
DRAMP03345|len34	DRAMP03338|len35
DRAMP03345|len34	DRAMP03339|len35
DRAMP03345|len34	DRAMP03340|len35
DRAMP03345|len34	DRAMP03341|len35
DRAMP03345|len34	DRAMP03342|len35
DRAMP03345|len34	DRAMP03343|len35
DRAMP03345|len34	DRAMP03344|len35
DRAMP03345|len34	DRAMP03348|len34
DRAMP03345|len34	DRAMP03349|len34
DRAMP03345|len34	DRAMP03350|len35
DRAMP03345|len34	DRAMP03351|len35
DRAMP03345|len34	DRAMP03332|len34
DRAMP03345|len34	DRAMP03333|len35
DRAMP03345|len34	DRAMP03347|len35
DRAMP03345|len34	DRAMP03346|len35
DRAMP03352|len56	DRAMP03352|len56
DRAMP03354|len26	DRAMP03354|len26
DRAMP03355|len26	DRAMP03355|len26
DRAMP03356|len26	DRAMP03356|len26
DRAMP03361|len38	DRAMP03361|len38
DRAMP03361|len38	DRAMP03362|len38
DRAMP03361|len38	DRAMP03363|len38
DRAMP03361|len38	DRAMP03357|len38
DRAMP03361|len38	DRAMP03353|len33
DRAMP03361|len38	DRAMP03358|len38
DRAMP03361|len38	DRAMP03359|len38
DRAMP03361|len38	DRAMP03360|len38
DRAMP32296|len18	DRAMP32296|len18
DRAMP32296|len18	DRAMP32294|len21
DRAMP32305|len18	DRAMP32305|len18
DRAMP32305|len18	DRAMP32303|len18
DRAMP32306|len18	DRAMP32306|len18
DRAMP32307|len18	DRAMP32307|len18
DRAMP32307|len18	DRAMP32304|len18
DRAMP32310|len5	DRAMP32310|len5
DRAMP32311|len6	DRAMP32311|len6
DRAMP32311|len6	DRAMP32312|len6
DRAMP32311|len6	DRAMP32313|len6
DRAMP32311|len6	DRAMP33690|len6
DRAMP32311|len6	DRAMP33692|len6
DRAMP32311|len6	DRAMP33693|len6
DRAMP32314|len4	DRAMP32314|len4
DRAMP32315|len4	DRAMP32315|len4
DRAMP32316|len4	DRAMP32316|len4
DRAMP32317|len20	DRAMP32317|len20
DRAMP32320|len31	DRAMP32320|len31
DRAMP32322|len32	DRAMP32322|len32
DRAMP32322|len32	DRAMP32321|len32
DRAMP32322|len32	DRAMP34327|len35
DRAMP32322|len32	DRAMP32318|len32
DRAMP32322|len32	DRAMP32319|len32
DRAMP32323|len34	DRAMP32323|len34
DRAMP32324|len13	DRAMP32324|len13
DRAMP32325|len13	DRAMP32325|len13
DRAMP32326|len13	DRAMP32326|len13
DRAMP32327|len9	DRAMP32327|len9
DRAMP32332|len12	DRAMP32332|len12
DRAMP32333|len13	DRAMP32333|len13
DRAMP32333|len13	DRAMP32329|len14
DRAMP32334|len13	DRAMP32334|len13
DRAMP32334|len13	DRAMP32331|len15
DRAMP32334|len13	DRAMP32330|len15
DRAMP32341|len15	DRAMP32341|len15
DRAMP32342|len13	DRAMP32342|len13
DRAMP32342|len13	DRAMP32340|len13
DRAMP32344|len13	DRAMP32344|len13
DRAMP32344|len13	DRAMP32343|len13
DRAMP32348|len12	DRAMP32348|len12
DRAMP32350|len12	DRAMP32350|len12
DRAMP32350|len12	DRAMP32351|len12
DRAMP32350|len12	DRAMP32352|len12
DRAMP32350|len12	DRAMP32353|len12
DRAMP32356|len27	DRAMP32356|len27
DRAMP32357|len25	DRAMP32357|len25
DRAMP32358|len22	DRAMP32358|len22
DRAMP32358|len22	DRAMP04083|len22
DRAMP32360|len20	DRAMP32360|len20
DRAMP32360|len20	DRAMP03922|len20
DRAMP32360|len20	DRAMP03923|len18
DRAMP32360|len20	DRAMP03962|len20
DRAMP32360|len20	DRAMP03965|len20
DRAMP32360|len20	DRAMP03966|len20
DRAMP32360|len20	DRAMP31568|len20
DRAMP32360|len20	DRAMP32361|len20
DRAMP32360|len20	DRAMP32362|len20
DRAMP32360|len20	DRAMP32363|len20
DRAMP32360|len20	DRAMP32366|len20
DRAMP32360|len20	DRAMP32364|len20
DRAMP32360|len20	DRAMP32365|len19
DRAMP32360|len20	DRAMP32367|len20
DRAMP32375|len13	DRAMP32375|len13
DRAMP32375|len13	DRAMP32376|len13
DRAMP32375|len13	DRAMP32377|len13
DRAMP32375|len13	DRAMP32378|len13
DRAMP32379|len13	DRAMP32379|len13
DRAMP32383|len13	DRAMP32383|len13
DRAMP32383|len13	DRAMP32382|len13
DRAMP32383|len13	DRAMP32381|len13
DRAMP32383|len13	DRAMP32384|len13
DRAMP32383|len13	DRAMP32380|len13
DRAMP32388|len21	DRAMP32388|len21
DRAMP32388|len21	DRAMP03278|len25
DRAMP32388|len21	DRAMP18187|len25
DRAMP32392|len15	DRAMP32392|len15
DRAMP32395|len15	DRAMP32395|len15
DRAMP32395|len15	DRAMP32393|len15
DRAMP32395|len15	DRAMP32394|len15
DRAMP32397|len15	DRAMP32397|len15
DRAMP32398|len15	DRAMP32398|len15
DRAMP32399|len15	DRAMP32399|len15
DRAMP32399|len15	DRAMP32396|len15
DRAMP32400|len16	DRAMP32400|len16
DRAMP32402|len15	DRAMP32402|len15
DRAMP32403|len15	DRAMP32403|len15
DRAMP32403|len15	DRAMP32401|len15
